ClusterID,ClusterGrp,Category,Manufacturer,Cond,YrEst,AgeCond,Length,LenCond,Width,WidCond,Material,Price,ValCond,Currency,Country,StRegion,Location,#Views,VisCond
0,pink,Bowrider,Bayliner Power Boats,"New Boat From Stock, Unleaded",2020.0,New,6.84,Short,2.44,Narrow,,58500,Mid-value product,EUR,Germany,Bayern,Schwebheim,70,Medium Views
0,pink,Cabin Boat,Jeanneau Power Boats,"New Boat From Stock, Unleaded",2020.0,New,6.9,Short,2.48,Narrow,GRP,56900,Mid-value product,EUR,Germany,Bayern,"Boote Pfister Gmbh, Schwebheim, Schweinfurt",70,Medium Views
0,pink,,Hock Power Boats,"New Boat From Stock, Diesel",2015.0,New,7.15,Short,2.5,Narrow,GRP,56650,Mid-value product,EUR,Germany,Hock Boote,,70,Medium Views
0,pink,Trawler,Aquastar Power Boats,"Used Boat, Diesel",1986.0,Old,11.58,Medium,3.84,Medium,,49250,Mid-value product,GBP,United Kingdom,Ramsgate,,70,Medium Views
0,pink,Sport Boat,Selection Boats Power Boats,"New Boat From Stock, Unleaded",2019.0,New,6.48,Short,2.5,Narrow,GRP,54900,Mid-value product,CHF,Switzerland,Le Bouveret ,,70,Medium Views
0,pink,Sport Boat,,"Used Boat, Diesel",2000.0,Mid,10.45,Medium,3.35,Medium,GRP,49500,Mid-value product,EUR,Italy,,,70,Medium Views
0,pink,Deck Boat,Jeanneau Power Boats,"Used Boat, Unleaded",2013.0,New,8.37,Medium,2.98,Medium,PVC,49500,Mid-value product,EUR,France,Mandelieu-la-Napoule,,70,Medium Views
0,pink,,,Used Boat,1933.0,Old,6.0,Short,1.8,Narrow,Wood,49000,Mid-value product,EUR,Germany,Bayern,Taufkirchen,70,Medium Views
0,pink,Center Console Boat,Flipper Power Boats,"New Boat From Stock, Unleaded",2019.0,New,6.05,Short,2.22,Narrow,GRP,47383,Mid-value product,EUR,Germany,Lübecker Bucht,Neustadt In Holstein/ Ostsee,70,Medium Views
0,pink,Deck Boat,Bénéteau Power Boats,"New Boat From Stock, Unleaded",2019.0,New,6.8,Short,2.5,Narrow,PVC,44125,Mid-value product,EUR,Spain,Maó-Mahón,,70,Medium Views
0,pink,Sport Boat,,"Used Boat, Unleaded",2009.0,Mid,8.12,Medium,2.55,Medium,GRP,44000,Mid-value product,EUR,Croatia,,,70,Medium Views
0,pink,Motor Yacht,,"Used Boat, Diesel",1925.0,Old,22.5,Long,4.25,Wide,Steel,29500,Low-value product,EUR,Netherlands,Franeker,,70,Medium Views
0,pink,Sport Boat,Gs Nautica Power Boats,Used Boat,2004.0,Mid,4.7,Short,2.0,Narrow,GRP,3500,Low-value product,EUR,Italy,Lake Garda,Moniga Del Garda,69,Low Views
0,pink,Fishing Boat,Linder Power Boats,New Boat From Stock,2019.0,New,3.55,Short,1.46,Narrow,Aluminium,3999,Low-value product,EUR,Germany,Bayern,Munich,69,Low Views
0,pink,,,"Used Boat, Diesel",1937.0,Old,7.6,Medium,2.6,Medium,Wood,24900,Low-value product,EUR,Netherlands,Grou,,69,Low Views
0,pink,,Ranieri International Power Boats,"New Boat From Stock, Unleaded",2019.0,New,6.05,Short,2.42,Narrow,GRP,24900,Low-value product,EUR,Italy,Dormelletto ,,69,Low Views
0,pink,Deck Boat,Bénéteau Power Boats,"Used Boat, Unleaded",2018.0,New,5.5,Short,2.34,Narrow,PVC,30900,Low-value product,EUR,France,Pornichet,,69,Low Views
0,pink,,Ocqueteau Power Boats,"Used Boat, Diesel",2003.0,Mid,8.35,Medium,2.95,Medium,PVC,35000,Low-value product,EUR,France,Locmiquélic,,69,Low Views
0,pink,Deck Boat,Jeanneau Power Boats,Used Boat,,,9.53,Medium,3.07,Medium,,44950,Mid-value product,GBP,United Kingdom,Southampton,,69,Low Views
0,pink,,Ocqueteau Power Boats,"Used Boat, Diesel",2011.0,New,8.88,Medium,2.95,Medium,PVC,55000,Mid-value product,EUR,France,Le Cap D'Agde,,69,Low Views
0,pink,Cabin Boat,Back Cove Power Boats,"Used Boat, Diesel",2008.0,Mid,8.15,Medium,2.87,Medium,,65000,Mid-value product,GBP,United Kingdom,Lymington,,69,Low Views
0,pink,,Bénéteau Power Boats,"New Boat From Stock, Unleaded",2019.0,New,6.98,Short,2.98,Medium,PVC,86990,Mid-value product,EUR,Spain,Barcelona,,69,Low Views
0,pink,Sport Boat,Crownline Power Boats,"New Boat From Stock, Unleaded",2019.0,New,8.74,Medium,2.59,Medium,GRP,111600,Mid-value product,EUR,Germany,Gummersbach,,69,Low Views
0,pink,Motor Yacht,Jeanneau Power Boats,"New Boat From Stock, Unleaded",,,9.23,Medium,3.0,Medium,GRP,150892,Mid-value product,EUR,Germany,Bayern,,69,Low Views
0,pink,Sport Boat,Jeanneau Power Boats,"Used Boat, Diesel",2018.0,New,9.23,Medium,2.98,Medium,PVC,159000,Mid-value product,EUR,France,Le Lavandou,,69,Low Views
0,pink,Motor Yacht,Meridian Yachts Power Boats,"Used Boat, Diesel",2008.0,Mid,12.0,Medium,4.0,Medium,GRP,179000,Mid-value product,EUR,Croatia,Dalmatia,,69,Low Views
0,pink,Motor Yacht,Sea Ray Power Boats,Used Boat,2006.0,Mid,14.5,Long,4.26,Wide,,178000,Mid-value product,EUR,Italy,Friuli-Venezia Giulia,,69,Low Views
0,pink,Motor Yacht,Aluventure Power Boats,Used Boat,2018.0,New,11.0,Medium,2.9,Medium,Aluminium,197431,Mid-value product,EUR,Estonia,Tallinn,,69,Low Views
0,pink,,Sea Ray Power Boats,"Used Boat, Diesel",2006.0,Mid,14.08,Long,4.27,Wide,PVC,205000,Mid-value product,EUR,Spain,Zumaya,,69,Low Views
0,pink,Motor Yacht,Fairline Power Boats,"Used Boat, Diesel",2008.0,Mid,13.41,Medium,3.99,Medium,GRP,199000,Mid-value product,EUR,Spain,Puerto Portals,,69,Low Views
0,pink,Trawler,Pacific Power Boats,"Used Boat, Diesel",1995.0,Old,14.95,Long,4.25,Wide,Steel,225000,Mid-value product,EUR,Netherlands,Viewing by Appointment Only,,69,Low Views
0,pink,Hardtop,Bénéteau Power Boats,Used Boat,2015.0,New,13.15,Medium,3.96,Medium,,325000,High-value product,EUR,Italy,,,69,Low Views
0,pink,Motor Yacht,Apreamare Power Boats,"Used Boat, Diesel",2006.0,Mid,16.5,Long,5.08,Wide,GRP,345000,High-value product,EUR,Croatia,,,69,Low Views
0,pink,Motor Yacht,Sunseeker Power Boats,"Used Boat, Diesel",2003.0,Mid,19.51,Long,1.4,Narrow,GRP,345000,High-value product,EUR,Greece,Athens,,69,Low Views
0,pink,Hardtop,Jeanneau Power Boats,"New Boat From Stock, Diesel",2019.0,New,12.0,Medium,3.0,Medium,,371821,High-value product,EUR,Spain,,,69,Low Views
0,pink,Motor Yacht,,"Used Boat, Diesel",2004.0,Mid,20.5,Long,5.1,Wide,,428400,High-value product,EUR,Italy,,,69,Low Views
0,pink,Motor Yacht,,Diesel,2003.0,Mid,20.8,Long,5.5,Wide,,449000,High-value product,EUR,Croatia,Adriatic Sea,,69,Low Views
0,pink,,Prestige Yachts Power Boats,"Used Boat, Diesel",2010.0,New,19.5,Long,5.12,Wide,PVC,775000,High-value product,EUR,Greece,Athens,,69,Low Views
0,pink,Motor Yacht,Sunseeker Power Boats,"Used Boat, Diesel",2008.0,Mid,21.98,Long,5.41,Wide,GRP,870000,High-value product,EUR,Greece,,,69,Low Views
0,pink,Motor Yacht,,"Used Boat, Diesel",2014.0,New,23.0,Long,6.0,Wide,Steel,980000,High-value product,EUR,Netherlands,Wanssum,,69,Low Views
0,pink,,Sunseeker Power Boats,"Used Boat, Diesel",2019.0,New,16.76,Long,4.61,Wide,GRP,1149000,High-value product,EUR,Spain,Mallorca,Mallorca,69,Low Views
2,dark purple,Motor Yacht,,,1978.0,Old,31.3,Long,6.73,Wide,,2500000,High-value product,EUR,Spain,Mallorca,Mittelmeer Mallorca,69,Low Views
2,dark purple,Motor Yacht,,"Used Boat, Diesel",2009.0,Mid,31.52,Long,7.04,Wide,GRP,2490000,High-value product,EUR,,,,69,Low Views
0,pink,Motor Yacht,Jeanneau Power Boats,Used Boat,2017.0,New,19.03,Long,5.15,Wide,,1340000,High-value product,EUR,Malta,Malta,,69,Low Views
0,pink,Motor Yacht,Majesty Yachts Power Boats,"New Boat From Stock, Diesel",2020.0,New,18.7,Long,5.0,Wide,,1335000,High-value product,AED,United Arab Emirates,Dubai & Vae,,69,Low Views
0,pink,Motor Yacht,,"Used Boat, Diesel",2007.0,Mid,23.95,Long,6.17,Wide,GRP,1220000,High-value product,EUR,Italy,North Adriatic,,69,Low Views
0,pink,,,"Used Boat, Diesel",2000.0,Mid,24.0,Long,5.9,Wide,GRP,760000,High-value product,EUR,Italy,Veneto,Veneto,69,Low Views
0,pink,,Fairline Power Boats,"Used Boat, Diesel",2007.0,Mid,20.16,Long,5.4,Wide,,750000,High-value product,EUR,Italy,Liguria,Liguria,69,Low Views
0,pink,Motor Yacht,Sunseeker Power Boats,"Used Boat, Diesel",2014.0,New,15.75,Long,4.29,Wide,GRP,645000,High-value product,EUR,Spain,Valencia,,69,Low Views
0,pink,,Fountaine Pajot Power Boats,"New Boat From Stock, Diesel",,,12.91,Medium,5.96,Wide,GRP,643790,High-value product,EUR,Germany,Ostsee,Laboe Bei Kiel,69,Low Views
0,pink,Trawler,,"Used Boat, Diesel",2003.0,Mid,22.0,Long,4.92,Wide,Steel,600000,High-value product,TRY,Turkey,Southern Turkey,,69,Low Views
0,pink,,Princess Power Boats,"Used Boat, Diesel",2006.0,Mid,17.0,Long,4.0,Medium,GRP,439000,High-value product,EUR,Croatia,Dalmatia,,69,Low Views
2,dark purple,Hardtop,Princess Power Boats,"New Boat From Stock, Diesel",2008.0,Mid,16.36,Long,4.47,Wide,GRP,2992500,High-value product,DKK,Denmark,,,69,Low Views
0,pink,,Fairline Power Boats,"Used Boat, Diesel",2003.0,Mid,17.5,Long,4.77,Wide,GRP,389000,High-value product,EUR,Greece,,,69,Low Views
2,dark purple,,Astondoa Power Boats,"New Boat From Stock, Diesel",2011.0,New,13.18,Medium,4.11,Medium,GRP,2887500,High-value product,DKK,Denmark,,,69,Low Views
0,pink,Trawler,Linssen Power Boats,"Used Boat, Diesel",2001.0,Mid,13.72,Medium,4.3,Wide,GRP,365000,High-value product,EUR,Germany,Münster,Bcm Yachtsales GmbH,69,Low Views
0,pink,Motor Yacht,Sessa Power Boats,"Used Boat, Diesel",2013.0,New,13.72,Medium,3.99,Medium,GRP,349000,High-value product,EUR,France,Beulieu,,69,Low Views
0,pink,,Aicon Power Boats,"Used Boat, Diesel",2008.0,Mid,17.45,Long,4.9,Wide,,330000,High-value product,EUR,Italy,Aprilia Marittima,,69,Low Views
0,pink,Motor Yacht,Galeon Power Boats,"New Boat From Stock, Diesel",,,12.26,Medium,3.9,Medium,GRP,327900,High-value product,EUR,Germany,,Ab Werft,69,Low Views
0,pink,Motor Yacht,Van Der Heijden Power Boats,"Used Boat, Diesel",2006.0,Mid,15.8,Long,4.5,Wide,Steel,319000,High-value product,EUR,Netherlands,Viewing by Appointment Only,,69,Low Views
0,pink,,Jeanneau Power Boats,"Used Boat, Diesel",2011.0,New,12.97,Medium,4.16,Medium,,260000,High-value product,EUR,Italy,Veneto,"Veneto, Adria",69,Low Views
0,pink,Hardtop,Jeanneau Power Boats,"Used Boat, Diesel",2016.0,New,12.33,Medium,3.8,Medium,PVC,238000,Mid-value product,EUR,France,La Rochelle,,69,Low Views
0,pink,Motor Yacht,Cruisers Yachts Power Boats,"Used Boat, Diesel",2007.0,Mid,13.11,Medium,4.11,Medium,GRP,229000,Mid-value product,EUR,Netherlands,Viewing by Appointment Only,,69,Low Views
0,pink,Sport Boat,Bénéteau Power Boats,"New Boat From Stock, Unleaded",2019.0,New,9.63,Medium,3.35,Medium,PVC,198863,Mid-value product,EUR,Spain,Catalonia,,69,Low Views
0,pink,,Jeanneau Power Boats,"Used Boat, Unleaded",2018.0,New,10.57,Medium,3.21,Medium,GRP,189000,Mid-value product,EUR,Germany,Rhein,Krefeld,69,Low Views
0,pink,Motor Yacht,Terra Nauta Power Boats,"Used Boat, Diesel",2009.0,Mid,12.0,Medium,4.0,Medium,GRP,185000,Mid-value product,EUR,Croatia,,,69,Low Views
0,pink,Trawler,Bénéteau Power Boats,"Used Boat, Diesel",2016.0,New,9.99,Medium,3.53,Medium,PVC,185000,Mid-value product,EUR,France,La Rochelle,,69,Low Views
0,pink,Motor Yacht,Cranchi Power Boats,"Used Boat, Diesel",2005.0,Mid,14.33,Long,4.11,Medium,GRP,180000,Mid-value product,EUR,Spain,Empuriabrava,,69,Low Views
0,pink,Motor Yacht,Bénéteau Power Boats,Used Boat,2006.0,Mid,15.1,Long,4.49,Wide,GRP,169000,Mid-value product,EUR,Italy,Adriatic Sea,,69,Low Views
0,pink,Sport Boat,Regal Power Boats,"New Boat From Stock, Unleaded",2020.0,New,8.0,Medium,2.54,Medium,,161751,Mid-value product,EUR,France,Mandelieu-la-Napoule,,69,Low Views
0,pink,Cabin Boat,Viper Power Boats,"New Boat From Stock, Unleaded",,,8.65,Medium,2.59,Medium,GRP,146200,Mid-value product,EUR,Germany,Baden-Württemberg,,69,Low Views
0,pink,Motor Yacht,,"Used Boat, Diesel",1979.0,Old,10.0,Medium,4.0,Medium,GRP,120000,Mid-value product,EUR,Slovenia,,,69,Low Views
0,pink,Motor Yacht,Doral Power Boats,"Used Boat, Diesel",2007.0,Mid,11.98,Medium,3.81,Medium,GRP,113000,Mid-value product,EUR,Germany,Hamm,DD-Yachting,69,Low Views
0,pink,Sport Boat,Bénéteau Power Boats,"New Boat From Stock, Unleaded",2019.0,New,9.0,Medium,2.97,Medium,PVC,104300,Mid-value product,EUR,Spain,Maó-Mahón,,69,Low Views
0,pink,Motor Yacht,Fiart Mare Power Boats,"Used Boat, Diesel",2009.0,Mid,10.58,Medium,3.54,Medium,,92000,Mid-value product,EUR,Italy,Mar Tirreno,,69,Low Views
0,pink,Motor Yacht,Pfeil Power Boats,"Used Boat, Diesel",1987.0,Old,13.28,Medium,4.0,Medium,GRP,86000,Mid-value product,EUR,Germany,Cuxhaven,,69,Low Views
0,pink,Cabin Boat,Viper Power Boats,"New Boat From Stock, Unleaded",,,8.1,Medium,2.55,Medium,GRP,85900,Mid-value product,EUR,Germany,Baden-Württemberg,,69,Low Views
0,pink,,Azimut Power Boats,"Used Boat, Diesel",1991.0,Old,11.44,Medium,3.96,Medium,,79000,Mid-value product,EUR,Italy,Friuli-Venezia Giulia,Tirreno,69,Low Views
0,pink,Motor Yacht,Island Gypsy Power Boats,"Used Boat, Diesel",1981.0,Old,11.98,Medium,3.65,Medium,GRP,79000,Mid-value product,EUR,Croatia,Zadar,,69,Low Views
0,pink,,Edership Power Boats,"Used Boat, Diesel",1987.0,Old,11.75,Medium,3.98,Medium,,75000,Mid-value product,EUR,Italy,Friuli-Venezia Giulia,Aprilia Marittima Di Latisa,69,Low Views
0,pink,Motor Yacht,Cranchi Power Boats,"Used Boat, Diesel",1999.0,Old,10.8,Medium,3.84,Medium,GRP,75000,Mid-value product,EUR,France,French Riviera,Frejus,69,Low Views
0,pink,Trawler,,Used Boat,1994.0,Old,11.75,Medium,3.8,Medium,Steel,75000,Mid-value product,EUR,Netherlands,Brielle ,,69,Low Views
0,pink,,Bénéteau Power Boats,"Used Boat, Unleaded",2019.0,New,8.23,Medium,2.79,Medium,PVC,74500,Mid-value product,EUR,France,Lorient,,69,Low Views
0,pink,,Moonday Power Boats,Used Boat,2003.0,Mid,9.44,Medium,2.59,Medium,,69500,Mid-value product,EUR,Netherlands,Alem,Jachtmakelaardij de Maas,69,Low Views
0,pink,,,"Used Boat, Diesel",2001.0,Mid,9.2,Medium,2.85,Medium,Wood,69500,Mid-value product,EUR,France,Provence Alpes,Toulon,69,Low Views
0,pink,,Cayman Power Boats,"Used Boat, Diesel",2002.0,Mid,9.3,Medium,3.3,Medium,GRP,68000,Mid-value product,EUR,Croatia,,,69,Low Views
0,pink,Bowrider,Regal Power Boats,"New Boat From Stock, Unleaded",2021.0,New,6.1,Short,2.5,Narrow,GRP,60753,Mid-value product,EUR,Germany,Lake Constance,Lindau/Bodensee,69,Low Views
0,pink,Center Console Boat,,"Used Boat, Unleaded",2004.0,Mid,8.22,Medium,2.59,Medium,GRP,59000,Mid-value product,EUR,Germany,Neukirchen-Vluyn,,69,Low Views
0,pink,Bowrider,Sea Ray Power Boats,"New Boat From Stock, Unleaded",2020.0,New,6.55,Short,2.54,Medium,GRP,55900,Mid-value product,EUR,Germany,Schwebheim,Boote Pfister Gmbh,69,Low Views
0,pink,,Jeanneau Power Boats,New Boat On Order,2020.0,New,7.93,Medium,2.8,Medium,GRP,39151,Low-value product,EUR,Germany,Bönningstedt,,69,Low Views
0,pink,Center Console Boat,Bénéteau Power Boats,"New Boat From Stock, Unleaded",2020.0,New,5.56,Short,2.23,Narrow,PVC,37500,Low-value product,EUR,France,Martigues,,69,Low Views
0,pink,,Jeanneau Power Boats,"Used Boat, Unleaded",2008.0,Mid,7.15,Short,2.75,Medium,PVC,33500,Low-value product,EUR,France,La Rochelle,,69,Low Views
0,pink,Trawler,,"Used Boat, Diesel",1985.0,Old,8.7,Medium,2.9,Medium,Steel,29990,Low-value product,EUR,Germany,Werder-Havel,,69,Low Views
0,pink,Fishing Boat,Robalo Power Boats,"Used Boat, Diesel",1990.0,Old,7.9,Medium,2.35,Narrow,GRP,26000,Low-value product,EUR,Italy,Veneto,Veneto,69,Low Views
0,pink,Sport Boat,,"Used Boat, Unleaded",1995.0,Old,7.5,Medium,2.3,Narrow,GRP,25000,Low-value product,EUR,Italy,Toscana,Toscana,69,Low Views
0,pink,Deck Boat,Jeanneau Power Boats,"Used Boat, Unleaded",2017.0,New,5.15,Short,2.15,Narrow,PVC,14900,Low-value product,EUR,France,,,68,Low Views
0,pink,,Quicksilver Power Boats,"New Boat From Stock, Unleaded",,,6.55,Short,2.54,Medium,GRP,35150,Low-value product,EUR,Germany,Berlin,Bootscenter Keser Gmbh,68,Low Views
0,pink,,Bénéteau Power Boats,"Used Boat, Unleaded",2017.0,New,7.48,Medium,2.5,Narrow,,49900,Mid-value product,EUR,France,Arzon,,68,Low Views
0,pink,Hardtop,Tiara Power Boats,"Used Boat, Diesel",1989.0,Old,11.15,Medium,4.15,Medium,PVC,55000,Mid-value product,EUR,France,Menton,Menton Garavan,68,Low Views
0,pink,Trawler,,Used Boat,1908.0,Old,17.5,Long,3.75,Medium,Steel,62000,Mid-value product,EUR,Netherlands,Onbekend,,68,Low Views
0,pink,Center Console Boat,Bénéteau Power Boats,"Used Boat, Unleaded",2020.0,New,8.17,Medium,2.53,Narrow,,66000,Mid-value product,EUR,France,La Rochelle,,68,Low Views
0,pink,,Jeanneau Power Boats,"Used Boat, Unleaded",2014.0,New,8.72,Medium,2.99,Medium,,75000,Mid-value product,EUR,France,Porticcio,,68,Low Views
0,pink,Motor Yacht,Bertram Power Boats,Used Boat,1971.0,Old,7.5,Medium,2.8,Medium,GRP,75000,Mid-value product,EUR,Finland,Hangö,,68,Low Views
0,pink,Sport Boat,Robalo Power Boats,Used Boat,2008.0,Mid,8.89,Medium,3.2,Medium,,79000,Mid-value product,EUR,Italy,Providence of Vicenza,,68,Low Views
0,pink,Hardtop,Four Winns Power Boats,"Used Boat, Unleaded",2008.0,Mid,10.67,Medium,3.0,Medium,GRP,90000,Mid-value product,EUR,Italy,Friuli-Venezia Giulia,Marina Lepanto - Monfalcone Go ,68,Low Views
0,pink,Deck Boat,Jeanneau Power Boats,"New Boat From Stock, Unleaded",,,9.12,Medium,2.98,Medium,GRP,99900,Mid-value product,EUR,Germany,Bayern,,68,Low Views
0,pink,Motor Yacht,Apreamare Power Boats,"Used Boat, Diesel",2003.0,Mid,10.75,Medium,4.05,Medium,GRP,120000,Mid-value product,EUR,Italy,Campania,Campania,68,Low Views
0,pink,Center Console Boat,Jeanneau Power Boats,"New Boat From Stock, Unleaded",,,9.12,Medium,2.98,Medium,PVC,139000,Mid-value product,EUR,France,Bormes Les Mimosas,,68,Low Views
0,pink,Trawler,Smelne Power Boats,"Used Boat, Diesel",1998.0,Old,12.8,Medium,3.9,Medium,Steel,145000,Mid-value product,EUR,France,St. Jean-De-Losne,,68,Low Views
0,pink,Motor Yacht,Jeanneau Power Boats,New Boat From Stock,2020.0,New,10.0,Medium,3.0,Medium,,1412000,High-value product,DKK,Denmark,Svendborg,,68,Low Views
0,pink,,Fairline Power Boats,"Used Boat, Diesel",2005.0,Mid,12.1,Medium,3.69,Medium,GRP,189000,Mid-value product,EUR,,,,68,Low Views
0,pink,Sport Boat,Bénéteau Power Boats,"New Boat From Stock, Unleaded",2019.0,New,9.63,Medium,3.32,Medium,PVC,199900,Mid-value product,EUR,France,Ajaccio,,68,Low Views
0,pink,Motor Yacht,Sessa Power Boats,"Used Boat, Diesel",2007.0,Mid,19.5,Long,4.5,Wide,GRP,279000,High-value product,EUR,Croatia,,,68,Low Views
0,pink,Motor Yacht,Princess Power Boats,"Used Boat, Diesel",2012.0,New,14.35,Long,3.99,Medium,GRP,325000,High-value product,EUR,Germany,Hamm,DD-Yachting,68,Low Views
0,pink,Motor Yacht,Sealine Power Boats,"New Boat From Stock, Diesel",2020.0,New,11.99,Medium,3.85,Medium,GRP,380741,High-value product,EUR,Germany,Trebur,Info Amy-Brumund,68,Low Views
0,pink,Trawler,Bénéteau Power Boats,"New Boat From Stock, Diesel",2020.0,New,13.43,Medium,4.25,Wide,PVC,446760,High-value product,EUR,France,St. Cyprien,,68,Low Views
0,pink,,Sunseeker Power Boats,"Used Boat, Diesel",2007.0,Mid,22.86,Long,5.7,Wide,GRP,750000,High-value product,TRY,Turkey,Fethiye,Göcek,68,Low Views
0,pink,Motor Yacht,Menorquin Power Boats,New Boat From Stock,,,16.5,Long,5.0,Wide,,815094,High-value product,EUR,Spain,,,68,Low Views
0,pink,Motor Yacht,,"Used Boat, Diesel",2007.0,Mid,23.85,Long,5.8,Wide,GRP,1050000,High-value product,EUR,Greece,Athens,,68,Low Views
0,pink,,,"Used Boat, Diesel",2008.0,Mid,23.04,Long,5.8,Wide,,1399000,High-value product,EUR,Germany,Trebur Holland,,68,Low Views
2,dark purple,Motor Yacht,,"New Boat From Stock, Diesel",2020.0,New,19.98,Long,5.54,Wide,,1794000,High-value product,EUR,Germany,Dubai & Vae,,68,Low Views
2,dark purple,Hardtop,,"Used Boat, Diesel",2018.0,New,18.8,Long,4.75,Wide,,2950000,High-value product,EUR,Germany,Neukirchen-Vluyn,,68,Low Views
2,dark purple,,Azimut Power Boats,"Used Boat, Diesel",2013.0,New,23.95,Long,6.45,Wide,,2300000,High-value product,EUR,Italy,Tyrrhenian Sea,,68,Low Views
0,pink,,Bénéteau Power Boats,"Used Boat, Diesel",2018.0,New,18.35,Long,,,,1200000,High-value product,EUR,Spain,Valencia,,68,Low Views
0,pink,,Bénéteau Power Boats,Used Boat,2019.0,New,18.35,Long,4.88,Wide,PVC,1150000,High-value product,EUR,Netherlands,Alem,Jachtmakelaardij de Maas,68,Low Views
0,pink,Motor Yacht,Sunseeker Power Boats,"Used Boat, Diesel",2009.0,Mid,19.81,Long,4.97,Wide,GRP,879000,High-value product,EUR,France,Port Grimaud,,68,Low Views
0,pink,Hardtop,Absolute Power Boats,"Used Boat, Diesel",2010.0,New,19.85,Long,5.15,Wide,GRP,849000,High-value product,EUR,Croatia,Novigrad,,68,Low Views
0,pink,Motor Yacht,Evo Power Boats,"Used Boat, Diesel",2008.0,Mid,23.04,Long,5.8,Wide,GRP,750000,High-value product,EUR,Italy,,,68,Low Views
0,pink,Motor Yacht,,"Used Boat, Diesel",2003.0,Mid,22.0,Long,4.8,Wide,GRP,695000,High-value product,EUR,Germany,Rostock,,68,Low Views
0,pink,,Azimut Power Boats,"Used Boat, Diesel",2006.0,Mid,19.25,Long,5.06,Wide,GRP,549000,High-value product,EUR,Croatia,Trogir,,68,Low Views
0,pink,Trawler,Bénéteau Power Boats,Used Boat,2009.0,Mid,17.0,Long,4.9,Wide,,495000,High-value product,EUR,France,Mandelieu-la-Napoule,,68,Low Views
0,pink,Motor Yacht,Bertram Power Boats,Used Boat,2000.0,Mid,16.46,Long,5.16,Wide,GRP,470000,High-value product,EUR,Croatia,Onbekend,,68,Low Views
0,pink,,Azimut Power Boats,"Used Boat, Diesel",2009.0,Mid,17.5,Long,4.75,Wide,GRP,440000,High-value product,EUR,Italy,,,68,Low Views
0,pink,Motor Yacht,Sunseeker Power Boats,"Used Boat, Diesel",2010.0,New,14.63,Long,4.3,Wide,GRP,438000,High-value product,EUR,France,South Of France,,68,Low Views
2,dark purple,Motor Yacht,Bavaria Power Boats,New Boat From Stock,2020.0,New,13.6,Medium,4.21,Medium,,3171900,High-value product,DKK,Denmark,,Ab Werft,68,Low Views
0,pink,Motor Yacht,Princess Power Boats,"Used Boat, Diesel",2017.0,New,12.95,Medium,3.78,Medium,GRP,369000,High-value product,PLN,Poland,,,68,Low Views
0,pink,,Galeon Power Boats,"Used Boat, Diesel",2016.0,New,13.25,Medium,4.16,Medium,,389000,High-value product,EUR,Croatia,Seget,,68,Low Views
0,pink,,Azimut Power Boats,"Used Boat, Diesel",2002.0,Mid,19.86,Long,5.27,Wide,PVC,375000,High-value product,EUR,Spain,Mallorca,"Palma De Mallorca, Palma De Mallorca",68,Low Views
0,pink,Motor Yacht,Absolute Power Boats,"Used Boat, Diesel",2008.0,Mid,16.8,Long,4.65,Wide,GRP,375000,High-value product,EUR,Croatia,,,68,Low Views
0,pink,Motor Yacht,Pershing Power Boats,"Used Boat, Diesel",2004.0,Mid,16.76,Long,4.7,Wide,GRP,350000,High-value product,EUR,,,,68,Low Views
0,pink,,,Used Boat,1996.0,Old,19.11,Long,5.5,Wide,GRP,330000,High-value product,EUR,Italy,Liguria,Liguria,68,Low Views
0,pink,Motor Yacht,Sunseeker Power Boats,"Used Boat, Diesel",2009.0,Mid,14.33,Long,4.3,Wide,GRP,330000,High-value product,EUR,Spain,Mallorca,Mallorca,68,Low Views
0,pink,Hardtop,Jeanneau Power Boats,Used Boat,2017.0,New,11.15,Medium,3.74,Medium,GRP,265000,High-value product,EUR,Estonia,Tallinn,,68,Low Views
0,pink,,Prestige Yachts Power Boats,"Used Boat, Diesel",2011.0,New,11.98,Medium,4.16,Medium,PVC,253000,Mid-value product,EUR,France,Mandelieu-la-Napoule,,68,Low Views
0,pink,Motor Yacht,Bénéteau Power Boats,"New Boat From Stock, Gas",2019.0,New,9.58,Medium,3.53,Medium,GRP,242750,Mid-value product,EUR,Germany,Mannheim ,,68,Low Views
0,pink,Hardtop,Jeanneau Power Boats,"Used Boat, Unleaded",2018.0,New,10.5,Medium,3.35,Medium,GRP,199900,Mid-value product,EUR,Croatia,Krk,,68,Low Views
0,pink,Motor Yacht,Absolute Power Boats,"Used Boat, Diesel",2004.0,Mid,13.7,Medium,4.19,Medium,,193000,Mid-value product,EUR,Italy,Aprilia Marittima,,68,Low Views
0,pink,,Prestige Yachts Power Boats,"Used Boat, Diesel",2009.0,Mid,13.36,Medium,4.16,Medium,PVC,189000,Mid-value product,EUR,France,Royan,,68,Low Views
0,pink,Motor Yacht,,"Used Boat, Diesel",2010.0,New,11.0,Medium,3.22,Medium,,179000,Mid-value product,EUR,Germany,Neukirchen-Vluyn,,68,Low Views
0,pink,Trawler,Smelne Power Boats,Used Boat,2001.0,Mid,11.75,Medium,3.9,Medium,Steel,169900,Mid-value product,EUR,Netherlands,Viewing by Appointment Only,,68,Low Views
0,pink,Motor Yacht,,"Used Boat, Diesel",2004.0,Mid,13.0,Medium,4.1,Medium,Steel,169500,Mid-value product,EUR,Netherlands,Viewing by Appointment Only,,68,Low Views
